locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAOLONMG_00335	CDS	657	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
GAOLONMG_00336	CDS	276				hypothetical protein
GAOLONMG_00337	CDS	237	yebV			putative protein YebV
GAOLONMG_00338	CDS	1446	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
GAOLONMG_00339	CDS	2634	yebT		COG3008	Intermembrane transport protein YebT
GAOLONMG_00340	CDS	1284	yebS		COG2995	Intermembrane transport protein YebS
GAOLONMG_00341	CDS	552	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
GAOLONMG_00342	CDS	699	proQ		COG3109	RNA chaperone ProQ
GAOLONMG_00343	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
GAOLONMG_00344	CDS	882	htpX	3.4.24.-	COG0501	Protease HtpX
GAOLONMG_00345	CDS	1374	ribZ			Riboflavin transporter RibZ
GAOLONMG_00346	CDS	792	kdgR		COG1414	Transcriptional regulator KdgR
GAOLONMG_00347	CDS	240				hypothetical protein
GAOLONMG_00348	CDS	288				hypothetical protein
GAOLONMG_00349	CDS	210	cspC			Cold shock-like protein CspC
GAOLONMG_00350	CDS	810	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
GAOLONMG_00351	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
GAOLONMG_00352	CDS	459				hypothetical protein
GAOLONMG_00353	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
GAOLONMG_00354	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
GAOLONMG_00355	CDS	972	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
GAOLONMG_00356	CDS	210				hypothetical protein
GAOLONMG_00357	CDS	1557				hypothetical protein
GAOLONMG_00358	CDS	1599	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GAOLONMG_00359	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
GAOLONMG_00360	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
GAOLONMG_00361	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
GAOLONMG_00362	CDS	180				hypothetical protein
GAOLONMG_00363	CDS	258				hypothetical protein
GAOLONMG_00364	CDS	867				IS3 family transposase IS3
GAOLONMG_00365	CDS	300				IS3 family transposase ISEc17
GAOLONMG_00366	CDS	348	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GAOLONMG_00367	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
GAOLONMG_00368	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GAOLONMG_00369	CDS	582	slp_1		COG3065	Outer membrane protein Slp
GAOLONMG_00370	CDS	1752	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GAOLONMG_00371	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
GAOLONMG_00372	CDS	966	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
GAOLONMG_00373	CDS	1125	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
GAOLONMG_00374	CDS	1431	caiT_1		COG1292	L-carnitine/gamma-butyrobetaine antiporter
GAOLONMG_00375	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
GAOLONMG_00376	CDS	924	dmlR_1			HTH-type transcriptional regulator DmlR
GAOLONMG_00377	CDS	639	leuE		COG1280	Leucine efflux protein
GAOLONMG_00378	CDS	360	yeaR		COG3615	putative protein YeaR
GAOLONMG_00379	CDS	183	yoaG			Protein YoaG
GAOLONMG_00380	CDS	249				hypothetical protein
GAOLONMG_00381	CDS	1026	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
GAOLONMG_00382	CDS	255				hypothetical protein
GAOLONMG_00383	CDS	348				hypothetical protein
GAOLONMG_00384	CDS	1182	nimT		COG2807	2-nitroimidazole transporter
GAOLONMG_00385	CDS	819	nimR			HTH-type transcriptional regulator NimR
GAOLONMG_00386	CDS	447				hypothetical protein
GAOLONMG_00387	CDS	504				hypothetical protein
GAOLONMG_00388	CDS	1491	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
GAOLONMG_00389	CDS	1476	cdgI	2.7.7.65	COG2199	putative diguanylate cyclase CdgI
GAOLONMG_00390	CDS	1284				hypothetical protein
GAOLONMG_00391	CDS	1935				hypothetical protein
GAOLONMG_00392	CDS	747	mipA_1		COG3713	MltA-interacting protein
GAOLONMG_00393	CDS	855	yvgN	1.1.1.-	COG0656	Glyoxal reductase
GAOLONMG_00394	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
GAOLONMG_00395	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
GAOLONMG_00396	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
GAOLONMG_00397	CDS	273				hypothetical protein
GAOLONMG_00398	CDS	1077		1.1.1.301		D-arabitol-phosphate dehydrogenase
GAOLONMG_00399	CDS	1380	ydjE_1			Inner membrane metabolite transport protein YdjE
GAOLONMG_00400	CDS	1014	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
GAOLONMG_00401	CDS	276			COG1662	IS1 family transposase IS1A
GAOLONMG_00402	CDS	378			COG1662	IS1 family transposase IS1R
GAOLONMG_00403	CDS	837	ydjI		COG0191	putative protein YdjI
GAOLONMG_00404	CDS	948	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
GAOLONMG_00405	CDS	981	ydjG	1.1.1.-	COG0667	NADH-specific methylglyoxal reductase
GAOLONMG_00406	CDS	759	ydjF_2		COG1349	putative HTH-type transcriptional regulator YdjF
GAOLONMG_00407	CDS	1359	ydjE_2			Inner membrane metabolite transport protein YdjE
GAOLONMG_00408	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
GAOLONMG_00409	CDS	1017	ansA	3.5.1.1	COG0252	L-asparaginase 1
GAOLONMG_00410	CDS	1857	sppA	3.4.21.-	COG0616	Protease 4
GAOLONMG_00411	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
GAOLONMG_00412	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
GAOLONMG_00413	CDS	1962	topB	5.6.2.1	COG0550	DNA topoisomerase 3
GAOLONMG_00414	CDS	1041	ynjI			Inner membrane protein YnjI
GAOLONMG_00415	CDS	1344	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
GAOLONMG_00416	CDS	273				hypothetical protein
GAOLONMG_00417	CDS	408	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
GAOLONMG_00418	CDS	621	ynjF		COG0558	Inner membrane protein YnjF
GAOLONMG_00419	CDS	1308	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
GAOLONMG_00420	CDS	654	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
GAOLONMG_00421	CDS	1536	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
GAOLONMG_00422	CDS	1167	ynjB		COG4134	Protein YnjB
GAOLONMG_00423	CDS	549				hypothetical protein
GAOLONMG_00424	CDS	708	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
GAOLONMG_00425	CDS	678				hypothetical protein
GAOLONMG_00426	CDS	711	ydjZ_2		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
GAOLONMG_00427	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
GAOLONMG_00428	CDS	1221	astC	2.6.1.81	COG4992	Succinylornithine transaminase
GAOLONMG_00429	CDS	1035	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
GAOLONMG_00430	CDS	1479	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
GAOLONMG_00431	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
GAOLONMG_00432	CDS	969	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
GAOLONMG_00433	CDS	486	spy		COG3678	Periplasmic chaperone Spy
GAOLONMG_00434	CDS	576	ves		COG3758	Protein Ves
GAOLONMG_00435	CDS	888	cho	3.1.25.-	COG0322	Excinuclease cho
GAOLONMG_00436	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
GAOLONMG_00437	CDS	339	osmE			Osmotically-inducible putative lipoprotein OsmE
GAOLONMG_00438	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
GAOLONMG_00439	CDS	1359	chbC_1		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
GAOLONMG_00440	CDS	351	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
GAOLONMG_00441	CDS	840	chbR			HTH-type transcriptional regulator ChbR
GAOLONMG_00442	CDS	1353	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
GAOLONMG_00443	CDS	750	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
GAOLONMG_00444	CDS	2262	katE	1.11.1.6	COG0753	Catalase HPII
GAOLONMG_00445	CDS	264	cedA			Cell division activator CedA
GAOLONMG_00446	CDS	804				hypothetical protein
GAOLONMG_00447	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
GAOLONMG_00448	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
GAOLONMG_00449	CDS	669	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
GAOLONMG_00450	CDS	537				hypothetical protein
GAOLONMG_00451	CDS	861		2.7.1.-	COG3001	putative ketoamine kinase
GAOLONMG_00452	CDS	291				hypothetical protein
GAOLONMG_00453	CDS	930	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
GAOLONMG_00454	CDS	759				hypothetical protein
GAOLONMG_00455	CDS	108	yniD			putative protein YniD
GAOLONMG_00456	CDS	1167				hypothetical protein
GAOLONMG_00457	CDS	474				hypothetical protein
GAOLONMG_00458	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
GAOLONMG_00459	CDS	435	infC		COG0290	Translation initiation factor IF-3
GAOLONMG_00460	CDS	198	rpmI		COG0291	50S ribosomal protein L35
GAOLONMG_00461	CDS	357	rplT		COG0292	50S ribosomal protein L20
GAOLONMG_00462	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GAOLONMG_00463	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GAOLONMG_00464	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
GAOLONMG_00465	CDS	981	btuC		COG4139	Vitamin B12 import system permease protein BtuC
GAOLONMG_00466	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
GAOLONMG_00467	CDS	750	btuD_1	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
GAOLONMG_00468	CDS	465	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GAOLONMG_00469	CDS	714	ydiV		COG2200	Putative anti-FlhC(2)FlhD(4) factor YdiV
GAOLONMG_00470	CDS	1437	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
GAOLONMG_00471	CDS	192	ydiE		COG4256	putative protein YdiE
GAOLONMG_00472	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
GAOLONMG_00473	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
GAOLONMG_00474	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
GAOLONMG_00475	CDS	1647	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
GAOLONMG_00476	CDS	294	fixX_1		COG2440	Ferredoxin-like protein FixX
GAOLONMG_00477	CDS	1290	dadA_1	1.4.99.-		D-amino acid dehydrogenase
GAOLONMG_00478	CDS	939	fixB_1		COG2025	Protein FixB
GAOLONMG_00479	CDS	765	fixA_1		COG2086	Protein FixA
GAOLONMG_00480	CDS	177				hypothetical protein
GAOLONMG_00481	CDS	912	rhaS_1			HTH-type transcriptional activator RhaS
GAOLONMG_00482	CDS	1152	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
GAOLONMG_00483	CDS	1596	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
GAOLONMG_00484	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
GAOLONMG_00485	CDS	867	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
GAOLONMG_00486	CDS	1266	ydiN			Inner membrane transport protein YdiN
GAOLONMG_00487	CDS	1215	ydiM			Inner membrane transport protein YdiM
GAOLONMG_00488	CDS	357				hypothetical protein
GAOLONMG_00489	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
GAOLONMG_00490	CDS	3057			COG0247	putative protein
GAOLONMG_00491	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GAOLONMG_00492	CDS	189				hypothetical protein
GAOLONMG_00493	CDS	369	sufA		COG0316	Protein SufA
GAOLONMG_00494	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
GAOLONMG_00495	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
GAOLONMG_00496	CDS	1272	sufD		COG0719	FeS cluster assembly protein SufD
GAOLONMG_00497	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
GAOLONMG_00498	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
GAOLONMG_00499	CDS	1005	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
GAOLONMG_00500	CDS	237	lpp		COG4238	Major outer membrane prolipoprotein Lpp
GAOLONMG_00501	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
GAOLONMG_00502	CDS	210	fumD	4.2.1.2		Fumarase D
GAOLONMG_00503	CDS	627	ydhY		COG0437	putative ferredoxin-like protein YdhY
GAOLONMG_00504	CDS	2103	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
GAOLONMG_00505	CDS	639	ydhW			putative protein YdhW
GAOLONMG_00506	CDS	669	ydhX_1		COG0437	putative ferredoxin-like protein YdhX
GAOLONMG_00507	CDS	786	ydhU		COG4117	Putative cytochrome YdhU
GAOLONMG_00508	CDS	765	ydhT			putative protein YdhT
GAOLONMG_00509	CDS	1605				hypothetical protein
GAOLONMG_00510	CDS	306	ydhR	1.-.-.-		Putative monooxygenase YdhR
GAOLONMG_00511	tRNA	77				tRNA-Val(gac)
GAOLONMG_00512	tRNA	77				tRNA-Val(gac)
GAOLONMG_00513	CDS	1257				putative autotransporter
GAOLONMG_00514	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
GAOLONMG_00515	CDS	642	ribC	2.5.1.9	COG0307	Riboflavin synthase
GAOLONMG_00516	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GAOLONMG_00517	CDS	1212	ydhC			Inner membrane transport protein YdhC
GAOLONMG_00518	CDS	933	yahB_1			putative HTH-type transcriptional regulator YahB
GAOLONMG_00519	CDS	1026	purR_1		COG1609	HTH-type transcriptional repressor PurR
GAOLONMG_00520	CDS	90	ynhF			putative protein YnhF
GAOLONMG_00521	CDS	1170	ydhP		COG2814	Inner membrane transport protein YdhP
GAOLONMG_00522	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
GAOLONMG_00523	CDS	816	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
GAOLONMG_00524	CDS	348	grxD		COG0278	Glutaredoxin 4
GAOLONMG_00525	CDS	4617	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
GAOLONMG_00526	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
GAOLONMG_00527	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
GAOLONMG_00528	CDS	1098	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
GAOLONMG_00529	CDS	600	nemR			HTH-type transcriptional repressor NemR
GAOLONMG_00530	CDS	240				hypothetical protein
GAOLONMG_00531	CDS	897	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
GAOLONMG_00532	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
GAOLONMG_00533	CDS	2013	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
GAOLONMG_00534	CDS	858	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
GAOLONMG_00535	CDS	237				hypothetical protein
GAOLONMG_00536	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
GAOLONMG_00537	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
GAOLONMG_00538	CDS	1110	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
GAOLONMG_00539	CDS	324	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
GAOLONMG_00540	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
GAOLONMG_00541	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
GAOLONMG_00542	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
GAOLONMG_00543	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
GAOLONMG_00544	CDS	1503	dtpA		COG3104	Dipeptide and tripeptide permease A
GAOLONMG_00545	CDS	201				hypothetical protein
GAOLONMG_00546	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
GAOLONMG_00547	CDS	696	rsxE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
GAOLONMG_00548	CDS	621	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
GAOLONMG_00549	CDS	1059	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
GAOLONMG_00550	CDS	2223	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
GAOLONMG_00551	CDS	579	rsxB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
GAOLONMG_00552	CDS	582	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
GAOLONMG_00553	CDS	441	ydgK			Inner membrane protein YdgK
GAOLONMG_00554	CDS	216	cnu			OriC-binding nucleoid-associated protein
GAOLONMG_00555	CDS	1041	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
GAOLONMG_00556	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
GAOLONMG_00557	CDS	1173	malY		COG1168	Protein MalY
GAOLONMG_00558	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
GAOLONMG_00559	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
GAOLONMG_00560	CDS	768	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
GAOLONMG_00561	CDS	579				hypothetical protein
GAOLONMG_00562	CDS	1812	uidA	3.2.1.31	COG3250	Beta-glucuronidase
GAOLONMG_00563	CDS	1374	uidB		COG2211	Glucuronide carrier protein
GAOLONMG_00564	CDS	1266	uidC			Membrane-associated protein UidC
GAOLONMG_00565	CDS	1509	ydgA_1		COG5339	Protein YdgA
GAOLONMG_00566	CDS	1176	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
GAOLONMG_00567	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
GAOLONMG_00568	CDS	1404	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
GAOLONMG_00569	CDS	930	tus			DNA replication terminus site-binding protein
GAOLONMG_00570	CDS	1302	rstB	2.7.13.3		Sensor protein RstB
GAOLONMG_00571	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
GAOLONMG_00572	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
GAOLONMG_00573	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
GAOLONMG_00574	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
GAOLONMG_00575	CDS	945	ydgH			Protein YdgH
GAOLONMG_00576	CDS	1533	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
GAOLONMG_00577	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
GAOLONMG_00578	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
GAOLONMG_00579	CDS	366	mdtJ		COG2076	Spermidine export protein MdtJ
GAOLONMG_00580	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
GAOLONMG_00581	CDS	822				hypothetical protein
GAOLONMG_00582	CDS	309	asr			Acid shock protein
GAOLONMG_00583	CDS	1254	ynfM			Inner membrane transport protein YnfM
GAOLONMG_00584	CDS	894	hcaR_1			Hca operon transcriptional activator HcaR
GAOLONMG_00585	CDS	1221	mlc_1		COG1940	Protein mlc
GAOLONMG_00586	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GAOLONMG_00587	CDS	1257	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
GAOLONMG_00588	CDS	615	dmsD		COG3381	Tat proofreading chaperone DmsD
GAOLONMG_00589	CDS	855	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
GAOLONMG_00590	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GAOLONMG_00591	CDS	2397	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
GAOLONMG_00592	CDS	2427	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
GAOLONMG_00593	CDS	306	ynfD			putative protein YnfD
GAOLONMG_00594	CDS	747				hypothetical protein
GAOLONMG_00595	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
GAOLONMG_00596	CDS	342				hypothetical protein
GAOLONMG_00597	CDS	327				hypothetical protein
GAOLONMG_00598	CDS	1215	rspA		COG4948	Starvation-sensing protein RspA
GAOLONMG_00599	CDS	1020	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
GAOLONMG_00600	CDS	1368	ydfJ			Putative transporter YdfJ
GAOLONMG_00601	CDS	1347	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GAOLONMG_00602	CDS	204	ydfZ			Putative selenoprotein YdfZ
GAOLONMG_00603	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
GAOLONMG_00604	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GAOLONMG_00605	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
GAOLONMG_00606	CDS	519	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
GAOLONMG_00607	CDS	393	ygiW_1		COG3111	Protein YgiW
GAOLONMG_00608	CDS	891	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
GAOLONMG_00609	CDS	96	mgtS			Small protein MgtS
GAOLONMG_00610	CDS	1188	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
GAOLONMG_00611	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
GAOLONMG_00612	CDS	699	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
GAOLONMG_00613	CDS	312	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
GAOLONMG_00614	CDS	1323	chbC_2		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
GAOLONMG_00615	CDS	312	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
GAOLONMG_00616	CDS	1401	bglH_1		COG4580	Cryptic outer membrane porin BglH
GAOLONMG_00617	CDS	1440	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
GAOLONMG_00618	CDS	219				hypothetical protein
GAOLONMG_00619	CDS	384	marA			Multiple antibiotic resistance protein MarA
GAOLONMG_00620	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
GAOLONMG_00621	CDS	666				hypothetical protein
GAOLONMG_00622	CDS	1191	sotB		COG2814	Sugar efflux transporter
GAOLONMG_00623	CDS	225				hypothetical protein
GAOLONMG_00624	CDS	894				hypothetical protein
GAOLONMG_00625	CDS	882	gltR		COG0583	HTH-type transcriptional regulator GltR
GAOLONMG_00626	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
GAOLONMG_00627	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
GAOLONMG_00628	CDS	360				hypothetical protein
GAOLONMG_00629	CDS	948				hypothetical protein
GAOLONMG_00630	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
GAOLONMG_00631	CDS	915				hypothetical protein
GAOLONMG_00632	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
GAOLONMG_00633	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
GAOLONMG_00634	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
GAOLONMG_00635	CDS	1023	lsrB			Autoinducer 2-binding protein LsrB
GAOLONMG_00636	CDS	993	lsrD			Autoinducer 2 import system permease protein LsrD
GAOLONMG_00637	CDS	1029	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
GAOLONMG_00638	CDS	1536	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
GAOLONMG_00639	CDS	954	lsrR_2		COG2390	Transcriptional regulator LsrR
GAOLONMG_00640	CDS	1593	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
GAOLONMG_00641	CDS	5421				hypothetical protein
GAOLONMG_00642	CDS	267	hipB		COG1396	Antitoxin HipB
GAOLONMG_00643	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
GAOLONMG_00644	CDS	867				IS3 family transposase IS3
GAOLONMG_00645	CDS	300				IS3 family transposase ISEc17
GAOLONMG_00646	CDS	816				hypothetical protein
GAOLONMG_00647	CDS	2364				hypothetical protein
GAOLONMG_00648	CDS	444				hypothetical protein
GAOLONMG_00649	CDS	216				hypothetical protein
GAOLONMG_00650	CDS	561				hypothetical protein
GAOLONMG_00651	CDS	198				hypothetical protein
GAOLONMG_00652	CDS	348				hypothetical protein
GAOLONMG_00653	CDS	6066				hypothetical protein
