locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPDANJCC_00332	CDS	483	yqjF		COG2259	Inner membrane protein YqjF
OPDANJCC_00333	CDS	300				hypothetical protein
OPDANJCC_00334	CDS	405	yqjE		COG5393	Inner membrane protein YqjE
OPDANJCC_00335	CDS	306	yqjD		COG4575	putative protein YqjD
OPDANJCC_00336	CDS	369	yqjC			Protein YqjC
OPDANJCC_00337	CDS	384	mzrA			Modulator protein MzrA
OPDANJCC_00338	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
OPDANJCC_00339	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
OPDANJCC_00340	CDS	1299	exuT_1			Hexuronate transporter
OPDANJCC_00341	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
OPDANJCC_00342	CDS	1488	uxaA_1	4.2.1.7	COG2721	Altronate dehydratase
OPDANJCC_00343	CDS	552	ygjV			Inner membrane protein YgjV
OPDANJCC_00344	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
OPDANJCC_00345	CDS	966	alx		COG0861	Putative membrane-bound redox modulator Alx
OPDANJCC_00346	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OPDANJCC_00347	CDS	693				hypothetical protein
OPDANJCC_00348	CDS	504	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
OPDANJCC_00349	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
OPDANJCC_00350	CDS	315	higB	3.1.-.-	COG4680	mRNA interferase HigB
OPDANJCC_00351	CDS	417	higA_1		COG5499	Antitoxin HigA
OPDANJCC_00352	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
OPDANJCC_00353	CDS	2352	ygjK	3.2.1.-		Glucosidase YgjK
OPDANJCC_00354	CDS	1071				hypothetical protein
OPDANJCC_00355	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
OPDANJCC_00356	CDS	450	ebgC		COG2731	Evolved beta-galactosidase subunit beta
OPDANJCC_00357	CDS	3093	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
OPDANJCC_00358	CDS	984	melR_1		COG1609	HTH-type transcriptional repressor MelR
OPDANJCC_00359	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
OPDANJCC_00360	CDS	1290	patA	2.6.1.82	COG4992	Putrescine aminotransferase
OPDANJCC_00361	CDS	1521	aer		COG0840	Aerotaxis receptor
OPDANJCC_00362	CDS	624	yqjI		COG1695	Transcriptional regulator YqjI
OPDANJCC_00363	CDS	765	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
OPDANJCC_00364	tRNA	76				tRNA-Met(cat)
OPDANJCC_00365	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
OPDANJCC_00366	CDS	1842	rpoD		COG0568	RNA polymerase sigma factor RpoD
OPDANJCC_00367	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
OPDANJCC_00368	CDS	216	rpsU		COG0828	30S ribosomal protein S21
OPDANJCC_00369	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OPDANJCC_00370	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
OPDANJCC_00371	CDS	606	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
OPDANJCC_00372	CDS	912	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
OPDANJCC_00373	CDS	933	dmlR_2			HTH-type transcriptional regulator DmlR
OPDANJCC_00374	CDS	618	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
OPDANJCC_00375	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
OPDANJCC_00376	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
OPDANJCC_00377	CDS	1239	cca		COG0617	Multifunctional CCA protein
OPDANJCC_00378	CDS	621				hypothetical protein
OPDANJCC_00379	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
OPDANJCC_00380	CDS	2841	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
OPDANJCC_00381	CDS	1434	hldE		COG2870	Bifunctional protein HldE
OPDANJCC_00382	CDS	1662	yqiK		COG2268	Inner membrane protein YqiK
OPDANJCC_00383	CDS	630	yqiJ			Inner membrane protein YqiJ
OPDANJCC_00384	CDS	201	glgS			Surface composition regulator
OPDANJCC_00385	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
OPDANJCC_00386	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
OPDANJCC_00387	CDS	1050				hypothetical protein
OPDANJCC_00388	CDS	741	yfcS_1		COG3121	putative fimbrial chaperone YfcS
OPDANJCC_00389	CDS	2523	papC_1		COG3188	Outer membrane usher protein PapC
OPDANJCC_00390	CDS	564	ybgD			putative fimbrial-like protein YbgD
OPDANJCC_00391	CDS	171	yqiD			Protein YqiD
OPDANJCC_00392	CDS	774	zupT		COG0428	Zinc transporter ZupT
OPDANJCC_00393	CDS	816	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
OPDANJCC_00394	CDS	672	dsbI		COG1495	Protein-disulfide oxidoreductase DsbI
OPDANJCC_00395	CDS	669	dsbL		COG0526	Thiol:disulfide interchange protein DsbL
OPDANJCC_00396	CDS	1797	assT	2.8.2.22		Arylsulfate sulfotransferase AssT
OPDANJCC_00397	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
OPDANJCC_00398	CDS	672				hypothetical protein
OPDANJCC_00399	CDS	1482	tolC		COG1538	Outer membrane protein TolC
OPDANJCC_00400	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
OPDANJCC_00401	CDS	423				hypothetical protein
OPDANJCC_00402	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OPDANJCC_00403	CDS	582				hypothetical protein
OPDANJCC_00404	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
OPDANJCC_00405	CDS	2142	cntO_1		COG1629	Metal-pseudopaline receptor CntO
OPDANJCC_00406	CDS	810	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
OPDANJCC_00407	CDS	984	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
OPDANJCC_00408	CDS	1050	feuC		COG0609	Iron-uptake system permease protein FeuC
OPDANJCC_00409	CDS	948				hypothetical protein
OPDANJCC_00410	CDS	888				hypothetical protein
OPDANJCC_00411	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
OPDANJCC_00412	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
OPDANJCC_00413	CDS	480	hcpA_1		COG3157	Major exported protein
OPDANJCC_00414	CDS	711				hypothetical protein
OPDANJCC_00415	CDS	333	ygiZ			Inner membrane protein YgiZ
OPDANJCC_00416	CDS	1350	qseC	2.7.13.3		Sensor protein QseC
OPDANJCC_00417	CDS	660	qseB			Transcriptional regulatory protein QseB
OPDANJCC_00418	CDS	393	ygiW		COG3111	Protein YgiW
OPDANJCC_00419	CDS	483	sbmC_1			DNA gyrase inhibitor
OPDANJCC_00420	CDS	1608	ygiS		COG4166	putative deoxycholate-binding periplasmic protein YgiS
OPDANJCC_00421	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
OPDANJCC_00422	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OPDANJCC_00423	CDS	1413	ftsP		COG2132	Cell division protein FtsP
OPDANJCC_00424	CDS	1305	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OPDANJCC_00425	CDS	483				hypothetical protein
OPDANJCC_00426	CDS	984			COG1638	Solute-binding protein
OPDANJCC_00427	CDS	1011	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
OPDANJCC_00428	CDS	1017	lgoD_1	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
OPDANJCC_00429	CDS	1473	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
OPDANJCC_00430	CDS	750	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
OPDANJCC_00431	CDS	2220				hypothetical protein
OPDANJCC_00432	CDS	258	lpp1			Major outer membrane lipoprotein Lpp 1
OPDANJCC_00433	CDS	927				hypothetical protein
OPDANJCC_00434	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
OPDANJCC_00435	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
OPDANJCC_00436	CDS	957	rhaS_1			HTH-type transcriptional activator RhaS
OPDANJCC_00437	CDS	660	yghB		COG0586	Inner membrane protein YghB
OPDANJCC_00438	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
OPDANJCC_00439	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
OPDANJCC_00440	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
OPDANJCC_00441	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
OPDANJCC_00442	CDS	495				hypothetical protein
OPDANJCC_00443	CDS	1041	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
OPDANJCC_00444	CDS	888				hypothetical protein
OPDANJCC_00445	CDS	288				hypothetical protein
OPDANJCC_00446	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
OPDANJCC_00447	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
OPDANJCC_00448	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
OPDANJCC_00449	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
OPDANJCC_00450	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
OPDANJCC_00451	CDS	489	hybE			Hydrogenase-2 operon protein HybE
OPDANJCC_00452	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
OPDANJCC_00453	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
OPDANJCC_00454	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
OPDANJCC_00455	CDS	1860	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
OPDANJCC_00456	CDS	1500	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
OPDANJCC_00457	CDS	693	tmk_1	2.7.4.9		Thymidylate kinase
OPDANJCC_00458	CDS	699				hypothetical protein
OPDANJCC_00459	CDS	774				hypothetical protein
OPDANJCC_00460	CDS	1350				hypothetical protein
OPDANJCC_00461	CDS	825				hypothetical protein
OPDANJCC_00462	CDS	561	ytfJ_1		COG3054	putative protein YtfJ
OPDANJCC_00463	CDS	1071				hypothetical protein
OPDANJCC_00464	CDS	1080	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
OPDANJCC_00465	CDS	1173	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
OPDANJCC_00466	CDS	249	acpP_1			Acyl carrier protein
OPDANJCC_00467	CDS	915	oleD_1	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
OPDANJCC_00468	CDS	1722		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
OPDANJCC_00469	CDS	1143	yghO			Protein YghO
OPDANJCC_00470	CDS	765	glcC		COG2186	Glc operon transcriptional activator
OPDANJCC_00471	CDS	1500		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OPDANJCC_00472	CDS	1053				hypothetical protein
OPDANJCC_00473	CDS	1224	lutA_1			Lactate utilization protein A
OPDANJCC_00474	CDS	405				hypothetical protein
OPDANJCC_00475	CDS	2172	glcB	2.3.3.9	COG2225	Malate synthase G
OPDANJCC_00476	CDS	1665	glcA		COG1620	Glycolate permease GlcA
OPDANJCC_00477	CDS	4557				hypothetical protein
OPDANJCC_00478	CDS	810	pppA		COG1989	Prepilin peptidase PppA
OPDANJCC_00479	CDS	411	yghG			Lipoprotein YghG
OPDANJCC_00480	CDS	843	gspC2			Type II secretion system protein C 2
OPDANJCC_00481	CDS	2061	gspD2			Secretin GspD 2
OPDANJCC_00482	CDS	1494	epsE		COG2804	Type II secretion system protein E
OPDANJCC_00483	CDS	1224	epsF_1		COG1459	Type II secretion system protein F
OPDANJCC_00484	CDS	456	epsG		COG2165	Type II secretion system protein G
OPDANJCC_00485	CDS	564	epsH			Type II secretion system protein H
OPDANJCC_00486	CDS	372				hypothetical protein
OPDANJCC_00487	CDS	606	xcpW		COG4795	Type II secretion system protein J
OPDANJCC_00488	CDS	978	gspK_2		COG3156	Putative type II secretion system protein K
OPDANJCC_00489	CDS	1179				hypothetical protein
OPDANJCC_00490	CDS	537	epsM		COG3149	Type II secretion system protein M
OPDANJCC_00491	CDS	777	kpsM		COG1682	Polysialic acid transport protein KpsM
OPDANJCC_00492	CDS	675	kpsT			Polysialic acid transport ATP-binding protein KpsT
OPDANJCC_00493	CDS	717				hypothetical protein
OPDANJCC_00494	CDS	1605				hypothetical protein
OPDANJCC_00495	CDS	303				IS481 family transposase ISKpn28
OPDANJCC_00496	CDS	1563				hypothetical protein
OPDANJCC_00497	CDS	1113	ugd_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
OPDANJCC_00498	CDS	1170				hypothetical protein
OPDANJCC_00499	CDS	2028				hypothetical protein
OPDANJCC_00500	CDS	741	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
OPDANJCC_00501	CDS	1677	kpsD		COG1596	Polysialic acid transport protein KpsD
OPDANJCC_00502	CDS	1149				hypothetical protein
OPDANJCC_00503	CDS	984	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
OPDANJCC_00504	CDS	156				hypothetical protein
OPDANJCC_00505	CDS	741				hypothetical protein
OPDANJCC_00506	CDS	396				hypothetical protein
OPDANJCC_00507	CDS	846				hypothetical protein
OPDANJCC_00508	CDS	198				hypothetical protein
OPDANJCC_00509	CDS	489				hypothetical protein
OPDANJCC_00510	CDS	378	cbtA_1			Cytoskeleton-binding toxin CbtA
OPDANJCC_00511	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
OPDANJCC_00512	CDS	645				hypothetical protein
OPDANJCC_00513	CDS	222				hypothetical protein
OPDANJCC_00514	CDS	477				hypothetical protein
OPDANJCC_00515	CDS	486	klcA_1			Antirestriction protein KlcA
OPDANJCC_00516	CDS	819				hypothetical protein
OPDANJCC_00517	CDS	234				hypothetical protein
OPDANJCC_00518	CDS	456				hypothetical protein
OPDANJCC_00519	CDS	1074				hypothetical protein
OPDANJCC_00520	CDS	1770	flu_1		COG3468	Antigen 43
OPDANJCC_00521	CDS	426				hypothetical protein
OPDANJCC_00522	CDS	351				hypothetical protein
OPDANJCC_00523	CDS	1614				IS66 family transposase ISEc23
OPDANJCC_00524	CDS	1437	flu_2		COG3468	Antigen 43
OPDANJCC_00525	CDS	873	era_1			GTPase Era
OPDANJCC_00526	CDS	1491				hypothetical protein
OPDANJCC_00527	CDS	573				hypothetical protein
OPDANJCC_00528	CDS	207				hypothetical protein
OPDANJCC_00529	CDS	570				hypothetical protein
OPDANJCC_00530	CDS	384				hypothetical protein
OPDANJCC_00531	CDS	309				hypothetical protein
OPDANJCC_00532	CDS	1539				IS66 family transposase ISEc8
OPDANJCC_00533	CDS	1101				IS66 family transposase IS682
OPDANJCC_00534	CDS	351				hypothetical protein
OPDANJCC_00535	CDS	426				hypothetical protein
OPDANJCC_00536	CDS	918	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
OPDANJCC_00537	CDS	876	nanK_2	2.7.1.60	COG1940	N-acetylmannosamine kinase
OPDANJCC_00538	CDS	1473	nanT_2			Sialic acid transporter NanT
OPDANJCC_00539	CDS	810				hypothetical protein
OPDANJCC_00540	CDS	711	nanC_1			putative N-acetylneuraminic acid outer membrane channel protein NanC
OPDANJCC_00541	CDS	1110	nanM_1	5.1.3.24	COG3055	N-acetylneuraminate epimerase
OPDANJCC_00542	CDS	936				hypothetical protein
OPDANJCC_00543	CDS	735	nanR_2		COG2186	HTH-type transcriptional repressor NanR
OPDANJCC_00544	CDS	987	nanS_1	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
OPDANJCC_00545	CDS	366				hypothetical protein
OPDANJCC_00546	CDS	906				IS3 family transposase IS2
OPDANJCC_00547	CDS	2091	cirA_1		COG4771	Colicin I receptor
OPDANJCC_00548	CDS	243				hypothetical protein
OPDANJCC_00549	CDS	360				hypothetical protein
OPDANJCC_00550	CDS	216				hypothetical protein
OPDANJCC_00551	CDS	204				hypothetical protein
OPDANJCC_00552	CDS	540				IS3 family transposase ISKpn38
OPDANJCC_00553	CDS	462				IS3 family transposase ISKpn38
OPDANJCC_00554	CDS	456				hypothetical protein
OPDANJCC_00555	CDS	819				IS3 family transposase ISSd1
OPDANJCC_00556	CDS	1152			COG2826	IS30 family transposase IS30
OPDANJCC_00557	CDS	369				hypothetical protein
OPDANJCC_00558	CDS	174				hypothetical protein
OPDANJCC_00559	CDS	3888	sat	3.4.21.-	COG3468	Serine protease sat autotransporter
OPDANJCC_00560	CDS	2202	iutA			Ferric aerobactin receptor
OPDANJCC_00561	CDS	1278	iucD	1.14.13.59	COG3486	L-lysine N6-monooxygenase
OPDANJCC_00562	CDS	1743	iucC	6.3.2.39	COG4264	Aerobactin synthase
OPDANJCC_00563	CDS	948	iucB	2.3.1.102		N(6)-hydroxylysine O-acetyltransferase
OPDANJCC_00564	CDS	1725	iucA	6.3.2.38		N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
OPDANJCC_00565	CDS	1194				hypothetical protein
OPDANJCC_00566	CDS	429				hypothetical protein
OPDANJCC_00567	CDS	561				hypothetical protein
OPDANJCC_00568	CDS	261				hypothetical protein
OPDANJCC_00569	CDS	747				ISL3 family transposase ISKox3
OPDANJCC_00570	CDS	327				IS3 family transposase IS3411
OPDANJCC_00571	CDS	801				IS3 family transposase IS629
OPDANJCC_00572	CDS	222				P fimbrial regulatory protein KS71A
OPDANJCC_00573	CDS	303	papA_1			Pap fimbrial major pilin protein
OPDANJCC_00574	CDS	270	papA_2			Pap fimbrial major pilin protein
OPDANJCC_00575	CDS	276			COG1662	IS1 family transposase IS1A
OPDANJCC_00576	CDS	378			COG1662	IS1 family transposase IS1R
OPDANJCC_00577	CDS	1203	intA_1		COG0582	Prophage integrase IntA
OPDANJCC_00578	tRNA	76				tRNA-Phe(gaa)
OPDANJCC_00579	CDS	708				hypothetical protein
OPDANJCC_00580	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
OPDANJCC_00581	CDS	1257	nupG			Nucleoside permease NupG
OPDANJCC_00582	CDS	1080	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
OPDANJCC_00583	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
OPDANJCC_00584	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
OPDANJCC_00585	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
OPDANJCC_00586	CDS	327			COG3171	putative protein
OPDANJCC_00587	CDS	720				hypothetical protein
OPDANJCC_00588	CDS	1047	ansB	3.5.1.1	COG0252	L-asparaginase 2
OPDANJCC_00589	CDS	1008				hypothetical protein
OPDANJCC_00590	CDS	1302	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OPDANJCC_00591	CDS	504				hypothetical protein
OPDANJCC_00592	CDS	987			COG1638	Solute-binding protein
OPDANJCC_00593	CDS	1137	hemW		COG0635	Heme chaperone HemW
OPDANJCC_00594	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OPDANJCC_00595	CDS	291				hypothetical protein
OPDANJCC_00596	CDS	567				hypothetical protein
OPDANJCC_00597	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
OPDANJCC_00598	CDS	981	yggR		COG2805	putative protein YggR
OPDANJCC_00599	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OPDANJCC_00600	CDS	636				hypothetical protein
OPDANJCC_00601	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
OPDANJCC_00602	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OPDANJCC_00603	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
OPDANJCC_00604	CDS	456	sprT			Protein SprT
OPDANJCC_00605	CDS	1395	galP			Galactose-proton symporter
OPDANJCC_00606	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
OPDANJCC_00607	CDS	252				hypothetical protein
OPDANJCC_00608	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
OPDANJCC_00609	CDS	732				hypothetical protein
OPDANJCC_00610	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
OPDANJCC_00611	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
OPDANJCC_00612	CDS	1992	tktA_1	2.2.1.1	COG0021	Transketolase 1
OPDANJCC_00613	CDS	909	hflC_1		COG0330	Modulator of FtsH protease HflC
OPDANJCC_00614	CDS	444	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
OPDANJCC_00615	CDS	1389	mtlA_1			PTS system mannitol-specific EIICB component
OPDANJCC_00616	CDS	1278	yggP_1	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
OPDANJCC_00617	CDS	966	yggF	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 2 class 2
OPDANJCC_00618	CDS	510	fumE	4.2.1.2	COG3722	Fumarase E
OPDANJCC_00619	CDS	714	coaA_1	2.7.1.33		Pantothenate kinase
OPDANJCC_00620	CDS	678	ecfA1_1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
OPDANJCC_00621	CDS	678	ecfA1_2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
OPDANJCC_00622	CDS	708				hypothetical protein
OPDANJCC_00623	CDS	579				hypothetical protein
OPDANJCC_00624	CDS	432				hypothetical protein
OPDANJCC_00625	CDS	1020	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
OPDANJCC_00626	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OPDANJCC_00627	CDS	1080	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
OPDANJCC_00628	CDS	861	mscS		COG0668	Small-conductance mechanosensitive channel
OPDANJCC_00629	CDS	636	argO		COG1279	Arginine exporter protein ArgO
OPDANJCC_00630	CDS	741			COG2968	26 kDa periplasmic immunogenic protein
OPDANJCC_00631	CDS	276	mkaC			Virulence genes transcriptional activator
OPDANJCC_00632	CDS	294				hypothetical protein
OPDANJCC_00633	CDS	312				hypothetical protein
OPDANJCC_00634	CDS	1056	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
OPDANJCC_00635	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
OPDANJCC_00636	CDS	231				hypothetical protein
OPDANJCC_00637	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
OPDANJCC_00638	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
OPDANJCC_00639	CDS	603	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
OPDANJCC_00640	CDS	330	zapA		COG3027	Cell division protein ZapA
OPDANJCC_00641	CDS	579				hypothetical protein
OPDANJCC_00642	CDS	1326	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
OPDANJCC_00643	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
OPDANJCC_00644	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
OPDANJCC_00645	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
OPDANJCC_00646	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
OPDANJCC_00647	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
OPDANJCC_00648	CDS	1434	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
OPDANJCC_00649	CDS	312				hypothetical protein
OPDANJCC_00650	CDS	660				hypothetical protein
OPDANJCC_00651	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
OPDANJCC_00652	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
OPDANJCC_00653	CDS	408	ygfX			Inner membrane protein YgfX
OPDANJCC_00654	CDS	522	fldB		COG0716	Flavodoxin 2
OPDANJCC_00655	CDS	897	xerD		COG4974	Tyrosine recombinase XerD
OPDANJCC_00656	CDS	711	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
OPDANJCC_00657	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OPDANJCC_00658	CDS	882	prfB		COG1186	Peptide chain release factor RF2
OPDANJCC_00659	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
OPDANJCC_00660	CDS	549	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
OPDANJCC_00661	CDS	126	yqfG			putative protein YqfG
OPDANJCC_00662	CDS	1449	uacT		COG2233	Uric acid transporter UacT
OPDANJCC_00663	CDS	1920		1.18.1.2		Ferredoxin--NADP reductase
OPDANJCC_00664	CDS	489	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
OPDANJCC_00665	CDS	1368	ghxQ		COG2252	Guanine/hypoxanthine permease GhxQ
OPDANJCC_00666	CDS	1317	guaD	3.5.4.3	COG0402	Guanine deaminase
OPDANJCC_00667	CDS	1401	xanQ		COG2233	Xanthine permease XanQ
OPDANJCC_00668	CDS	2871	xdhA_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
OPDANJCC_00669	CDS	780				hypothetical protein
OPDANJCC_00670	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
